Drug_ID,Drug,Y,sa-score,molecular-weight,pca_1,pca_2,pca_3,pca_4,umap_1,umap_2,tsne_1,tsne_2,RA_score
Drug 5795,CC(C)(C)Br,1.0,2.405108,322.53700000000003,0.9361252,0.13492338,0.1109649,0.35317346,0.6033788,-0.10726106,0.491274791750748,0.3322895510132951,0.96082395
Drug 5797,CC(=O)C1(C)OC12C=Cc1ccccc1C2=O,0.0,4.23627,137.01999999999998,0.91085327,-0.037359536,0.13097438,0.30454677,0.32525802,-0.04095173,0.0825423546323148,0.2366271217933593,0.60453063
Drug 5798,COc1ccc(/C=C/C(=O)c2ccccc2)cc1,0.0,1.529435,228.247,0.92445153,0.026092514,0.040211022,0.31713945,0.35790992,0.20683324,0.3472612600840156,-0.1077503578669479,0.9981059
Drug 5799,CC(CCC(=O)O)C1CCC2C3CCc4cc(O)ccc4C3CCC12C,0.0,3.750989,238.286,0.9005702,-0.1532835,0.1642434,0.20550404,-0.69870955,0.47542882,-0.3793191264630158,-0.7803900818496026,0.10329475
Drug 5801,CC(=O)OCc1c2ccccc2c(C)c2ccccc12,1.0,1.961216,356.5060000000001,0.90908676,-0.08141717,0.16183655,0.35113046,0.15297496,0.17553341,-0.0530063049355517,-0.143086824399162,0.9729945
Drug 5802,O=C(O)C1OC(Oc2ccc3ccc4cc5ccccc5c5ccc2c3c45)C(O)C(O)C1O,0.0,3.716762,264.324,0.87897015,0.013853848,0.19087672,0.2688694,-0.47488475,0.12387729,-0.1989601293372913,-0.0519526186009856,0.014166698
Drug 5803,CCN(CC)c1ccc2cc(-c3nc4ccccc4n3C)c(=O)oc2c1,0.0,2.402097,444.4390000000002,0.90170574,-0.14738365,0.105183244,0.29503232,0.0074288845,0.47047317,-0.1365600484799295,-0.3799961376013978,0.9848076
Drug 5804,COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,0.0,2.490324,347.4180000000001,0.84730583,-0.15849097,0.18757357,0.455693,-0.45822364,0.20646322,-0.7542508258515297,-0.1892208002078481,0.98174
Drug 5806,O=CNc1nc(-c2ccc([N+](=O)[O-])o2)cs1,1.0,2.738428,604.6970000000003,0.89078194,0.021827728,0.1155113,0.3924793,0.41257787,-0.035131395,0.0946524989879312,0.1260984594807703,0.98293096
Drug 5807,COc1cc(O)c2c(=O)oc3cc(O)cc(C)c3c2c1,0.0,2.464771,239.212,0.88670903,-0.036805563,0.18010253,0.22450288,0.19027698,0.061896205,-0.1124785391856803,0.1509766331078796,0.97476375
Drug 5808,CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)C12C,0.0,4.248265,272.256,0.93770146,-0.24647158,0.19363871,0.21241033,0.27539337,-0.057592273,0.0731943014902279,0.2714907800391848,0.20046793
Drug 5809,CCOC(=O)c1cccc2cccnc12,0.0,1.691935,344.31900000000013,0.9245541,-0.009614766,-0.010377377,0.36830795,0.26333392,0.21248627,0.2448380309428014,-0.1483105330174507,0.99622345
Drug 5810,CCN(CC)c1ccc(N=O)cc1,1.0,2.278132,201.225,0.91365266,0.12203354,-0.1386478,0.4142295,0.5913261,0.29000783,0.7406857970368231,-0.2052343699234642,0.9758203
Drug 5811,O=C(O)c1oc([N+](=O)[O-])c(-c2ccccc2)c1-c1ccccc1,1.0,2.359612,178.235,0.86741006,-0.02375111,0.192922,0.77153045,0.28964388,0.12165141,0.1731851971658269,0.022513432795137,0.96209186
Drug 5812,O=[N+]([O-])c1ccccc1[N+](=O)[O-],1.0,1.88981,309.27700000000004,0.8735927,0.0415979,0.058867794,0.4652324,0.44042885,-0.04470253,0.2303245530727606,0.2786515732216063,0.95847833
Drug 5815,Cc1occc(=O)c1O,1.0,2.706395,168.10799999999995,0.9246845,0.3144076,0.12810734,0.35264313,0.7204046,-0.15344477,0.2462621114131396,0.5200933547417502,0.9686151
Drug 5816,Nc1ccc2ccccc2n1,1.0,1.672984,126.11099999999998,0.94271773,0.21156573,-0.002541542,0.10189903,0.606828,0.06292713,0.7262295395900431,0.1890728676317067,0.98544425
Drug 5819,Cc1c2ccccc2c(COS(=O)(=O)O)c2ccc3ccccc3c12,1.0,2.36584,144.177,0.89881873,-0.07923065,0.20171013,0.31640002,0.16916955,0.15040088,-0.1005547833086076,0.0025630572249445,0.9541871
Drug 5820,CC(Oc1ccc(Cl)cc1Cl)C(=O)O,0.0,2.163589,352.41100000000006,0.938112,0.2852804,0.10468968,0.61883545,0.5053246,0.09289527,0.4772501095739179,0.0651576582635416,0.99136543
Drug 5821,CC(=O)OCN(CCCl)N=O,1.0,3.330867,235.066,0.92703855,0.07548899,0.0491753,0.27359533,0.5492765,-0.17807746,0.3029854526109875,0.313538883252266,0.96830094
Drug 5822,COC(=O)CC1Cc2cc3cc(OC)c(-c4c(OC)cc5cc6c(c(O)c5c4O)C(=O)OC(CC(=O)OC)C6)c(O)c3c(O)c2C(=O)O1,0.0,4.307295,180.59100000000004,0.86394393,-0.07045701,0.12887233,-0.08933142,-0.52938074,0.13761806,-0.7865470081426724,-0.0767193652014183,0.032999724
Drug 5823,Cc1ccc2nc3c(ccc4ccccc43)cc2c1,1.0,1.839728,662.6000000000003,0.8967177,-0.10250954,0.15874344,0.20938444,0.012479067,0.54781413,-0.1877152006117998,-0.4063218518444577,0.985045
Drug 5824,Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,1.0,1.960748,243.30900000000003,0.9318294,0.032320216,0.084489584,0.23267913,0.014799118,0.5730339,-0.0426183168116476,-0.3933992749575794,0.9956279
Drug 5825,CCCC1(O)CCC2C3CCC4CC(=O)CC(C)C4(C)C3CCC21C,0.0,4.51803,253.132,0.9353057,-0.13985637,0.017322704,0.31818557,-0.75012714,0.5166664,-0.4593677070764846,-0.7380900328341181,0.32957193
Drug 5826,CCOS(=O)(=O)c1ccc(C)cc1,1.0,1.850708,346.5550000000001,0.9163252,0.33958533,0.0105654,0.51441497,0.52056,0.11648631,0.4326858480184951,0.0598491709670101,0.9808046
Drug 5827,CC(=O)OC(C)=O,0.0,2.316252,200.259,0.933992,0.038215492,0.13441972,0.2309332,0.45526862,-0.18589205,0.1286799947836573,0.4431055079098283,0.98433304
Drug 5829,CCc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,0.0,3.441433,102.089,0.9434611,0.38134181,0.14891025,0.31635475,0.18304956,-0.3401329,-0.0232292831425164,0.6071374019679471,0.87626946
Drug 5831,COc1cc2c3c(cc(C)c2c2ccccc12)C(=O)CC3,1.0,2.326977,256.258,0.89434844,-0.123417646,0.1576922,0.31990385,0.11759591,0.32046008,-0.0674519894562291,-0.2810130654613584,0.9519047
Drug 5832,Oc1ccc2c(c1)OCO2,0.0,1.838885,276.33500000000004,0.9165052,0.054901395,0.019042954,0.35355872,0.675081,0.23143315,0.5757719190470731,-0.1574623044850512,0.9884608
Drug 5834,NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],1.0,2.293071,138.122,0.9130175,0.15774158,0.22949803,0.4630294,0.42861092,-0.04178059,0.2262752295977585,0.3012687108118657,0.9910614
Drug 5835,C=C(C)C(=O)OC[C@H](Br)CBr,1.0,3.494026,252.186,0.9291109,0.07617557,0.11855993,0.26064646,0.6868477,-0.09546566,0.2011155832544716,0.4445389762586132,0.9843721
Drug 5838,C1CCC(NC2CCCCC2)CC1,0.0,1.809526,285.963,0.9786333,0.06890731,-0.018507272,0.75723,0.36649728,-0.42100286,0.4440318995447457,-0.383072038759929,0.97856677
Drug 5841,CCOP(=O)(OCC)N1C2c3ccccc3-c3ccccc3C21,1.0,3.460566,181.32299999999995,0.91491526,0.18296868,0.16491766,0.5292396,0.46575987,0.47914696,0.485167983202381,-0.5617057759404264,0.50910306
Drug 5845,CCCCC/C=C/C/C=C/CCCCCCCC(=O)O,0.0,2.291738,329.33600000000007,0.928546,0.001994431,0.020412467,0.4929043,-0.4408697,-0.07402849,0.2570202499471918,-0.8642767543352684,0.97006655
Drug 5846,COC(=O)CCl,0.0,2.38294,280.4519999999999,0.9541552,0.32253414,0.053463846,0.22739734,0.6146865,-0.2561133,0.3716373616811741,0.4974280596921979,0.9945973
Drug 5847,O=C(O)c1cccc(Cl)c1,0.0,1.331977,108.52400000000002,0.93646765,0.335475,0.03600795,0.49740195,0.64485574,0.046785116,0.5860940105718234,0.2087070116150586,0.99526995
Drug 5848,Clc1ccc(Cl)cc1,0.0,1.078265,156.56799999999998,0.90936154,0.10852193,0.12859072,0.5527295,0.50998247,0.03811896,0.2976801144748081,0.3566200357436139,0.9903847
Drug 5849,OCc1cc2ccc3cccnc3c2[nH]1,0.0,2.413828,147.00400000000002,0.93507165,0.0036102682,0.096776746,0.10327646,0.07165229,0.4234407,-0.156098060321375,-0.2473670050875785,0.99075234
Drug 5850,CCN(CC)CCNc1ccc(COS(C)(=O)=O)c2sc3ccccc3c(=O)c12,1.0,2.714872,198.225,0.91373646,-0.09189552,0.14742333,0.41539642,0.011647463,0.38543034,-0.0236015471424512,-0.3950833175652671,0.9624035
Drug 5851,O=[N+]([O-])c1c(O)ccc2c1[nH]c1ccccc12,0.0,2.296128,434.5830000000002,0.9091692,-0.027968422,0.13810961,0.2399221,0.23956096,0.09283817,-0.0267546420831745,0.0482134334977759,0.9753186
Drug 5852,O=Cc1ccc(Cl)cc1Cl,0.0,1.91029,228.207,0.9114128,0.25365093,0.09071965,0.56907195,0.7000284,-0.039863586,0.2970999366172103,0.3576072138839343,0.99358165
Drug 5853,Oc1ccc2c(c1)-c1cc3ccccc3c3cc4ccccc4c-2c13,1.0,2.175399,175.01399999999998,0.89941984,-0.06428161,0.13270713,0.17186247,0.18741167,0.14369404,-0.0949353832452273,0.0193116717583444,0.8414842
Drug 5854,O=C(Cl)c1ccccc1Cl,1.0,1.687628,318.37500000000006,0.8773812,0.16734779,0.08096505,0.46537971,0.47947347,0.09761667,0.3755946306147337,0.1006386570633074,0.99701947
Drug 5856,COc1cc(O)c2c(=O)c3c(OC)cc4c(c3oc2c1OC)[C@@H]1C=CO[C@H]1O4,1.0,3.890676,175.01399999999998,0.88733137,-0.08457461,0.19460943,0.2797075,0.17739654,0.15162945,-0.1047316865679055,0.0178618664082608,0.012892176
Drug 5857,COc1ccc2c(cc3c4c(cc5c(c42)OCO5)C(=O)C(=O)N3C)c1OC,1.0,2.824585,384.3400000000001,0.90800494,-0.11624955,0.12366197,0.2128038,0.09614158,0.4388677,-0.0374932575357427,-0.4036973949581879,0.7646557
Drug 5859,C[C@@H](Br)CBr,1.0,3.472615,365.3410000000001,0.91838515,0.020712197,0.030931108,0.43060777,0.72891784,-0.04267788,0.2477594791001879,0.3799351147837744,0.98539275
Drug 5861,Cc1cccc2cc3ccc4ccccc4c3cc12,1.0,1.789785,201.889,0.90538126,-0.08688678,0.14833328,0.30113173,0.18137026,0.15817034,-0.0940354199656094,-0.1151729088641866,0.99279165
Drug 5862,OCC(CO)(CCBr)CCBr,1.0,3.650846,242.321,0.9431641,0.06714066,-0.12001388,0.39728242,0.4993323,-0.31435192,0.801922998718064,0.0715158537832473,0.9789545
Drug 5863,O=C(O)C(Cl)(Cl)Cl,0.0,2.536584,289.99499999999995,0.9522213,0.33767322,0.14376643,0.21665163,0.77637815,-0.11587739,0.2065907130992905,0.5278114821119001,0.9701305
Drug 5864,O=S(=O)(O)OCc1ccc2ccc3cccc4ccc1c2c34,1.0,2.300148,163.387,0.89685845,-0.09806715,0.20672521,0.34106225,0.16151679,0.14174652,-0.100754509228994,0.0004073186250328,0.9878776
Drug 5867,CCCCCCCCCC[C@H]1CO1,0.0,2.339591,312.34600000000006,0.96021557,-0.038531855,-0.4353863,0.5217169,0.39769733,-0.5180695,0.9946188661094648,0.1124875931286716,0.9848872
Drug 5868,ClC1OC1CBr,1.0,4.359637,184.323,0.9323277,0.044186454,0.07310694,0.32020777,0.6629939,-0.0732618,0.1903776892126441,0.4642892575669891,0.92737275
Drug 5869,Cc1ccc2ccccc2c1C,0.0,1.465747,171.421,0.9069492,0.07147394,0.03861559,0.4706105,0.5375327,0.23785388,0.7356700478560835,-0.1902968075492437,0.9906961
Drug 5871,O=[N+]([O-])c1ccc2c(c1)-c1ccccc1C2,1.0,1.903073,156.22799999999998,0.90732926,0.22544968,0.109487236,0.32346073,0.37664986,0.2416091,0.3388235869483181,-0.1138507572913296,0.95412827
Drug 5874,c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,1.0,1.723946,211.22,0.89991677,-0.025292978,0.17237511,0.5014813,0.32857513,0.24002421,0.1590143748314832,-0.1245698448961823,0.9870445
Drug 5875,Cn1cnc(N=O)c1-c1ccccc1,1.0,2.614064,296.373,0.9201392,0.24974184,0.10108319,0.339365,0.5112357,0.14369714,0.5052638783999752,0.0038225527725074,0.98578805
Drug 5876,C=C1C(O)C23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3,0.0,5.795324,187.20200000000003,0.9252178,0.052610476,0.09913723,0.33505538,-0.76932555,0.5031036,-0.4418870613335667,-0.7452758959157266,0.0045852065
Drug 5877,C=C(C)C1CC=C(C=O)CC1,0.0,3.683791,334.4560000000001,0.93598634,0.4426934,0.040387385,0.357245,0.479432,-0.38290775,0.8074342183618544,0.1253387675715716,0.8720815
Drug 5878,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,2.372324,150.22099999999995,0.9362596,0.27919173,0.0035810322,0.26735282,0.7813475,-0.027273,0.2327327868404094,0.3628855946855048,0.9851146
Drug 5879,CC/C=C/C=C/C=C/C=C/C=C/OCCCO,1.0,3.44848,266.338,0.93120307,-0.0075657293,-0.0014168173,0.7205179,-0.9376647,-0.030356348,0.3059854182919619,-0.8793446649781375,0.5457156
Drug 5880,CC(C)Nc1snc2ccccc12,0.0,2.351589,234.33899999999997,0.9230212,0.1309968,0.103906386,0.38499635,0.51190567,0.0488075,0.4576291894483315,0.2122637461869508,0.97684824
Drug 5881,COc1ccc(CC2CO2)cc1,1.0,2.141135,192.287,0.9591931,0.18525052,-0.15288049,0.51224196,0.58003294,0.33290887,0.6800094910482983,-0.292220082816272,0.96271724
Drug 5883,CCN(CC)c1cccc(O)c1,1.0,1.898584,164.204,0.9426818,0.102340996,-0.17591715,0.50176466,0.73322797,0.2528447,0.6398039959392916,-0.1423534807071781,0.9935736
Drug 5884,C=CC(=O)NCO,0.0,2.924462,165.236,0.9278235,0.63843924,0.08692101,0.30500114,0.5710473,-0.36418808,0.5643402857913563,0.5096782312966642,0.9892998
Drug 5886,Cc1c([N+](=O)[O-])cnc2c1nc1c(C)cccn12,1.0,2.663508,101.105,0.91028315,0.057584032,0.14994901,0.25632682,0.46926987,-0.080498874,0.1229707946215923,0.186812500927754,0.9859307
Drug 5889,O=CNc1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,1.0,2.06542,242.238,0.9051349,0.021887757,0.19436732,0.44289905,0.24285519,0.21243322,0.0566923124838854,-0.029205010929514,0.9774169
Drug 5890,COC1=CC(=O)c2c3nc4c(c-3c[nH]c2C1=O)CCCC4,1.0,3.077917,316.571,0.88498783,-0.008063823,0.12549649,0.2534299,0.36509192,0.22234035,0.1013295441369079,-0.1508749188633558,0.12203325
Drug 5891,CCCOC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,2.405147,282.29900000000004,0.90259045,-0.009917654,0.05015383,0.47882122,0.24878609,0.19963741,0.1739302638400132,-0.1204447538368305,0.994511
Drug 5893,CC(C)N,0.0,1.91055,225.2,0.9622042,0.37065855,0.1068475,0.39519843,0.8192251,-0.23160589,0.6214806719094568,0.2964210567379372,0.9871094
Drug 5894,CCCCN(CCO[N+](=O)[O-])[N+](=O)[O-],1.0,3.212483,59.112,0.8955397,0.19283348,0.0039101318,0.42119935,0.46854186,-0.12999171,0.4300721328967689,0.3151605579682855,0.94353795
Drug 5895,c1ccc(-c2ccc(OCC3CO3)cc2)cc1,1.0,2.000467,207.186,0.9353822,0.061676532,-0.05765131,0.56027645,0.5324763,0.29399478,0.7299114696433726,-0.2111394533597895,0.99675995
Drug 5896,Cc1cccc2sc(N)nc12,0.0,2.069093,226.275,0.90535945,0.0968311,0.116425045,0.36456957,0.48945057,0.062004924,0.3881052319084331,0.1976856342304253,0.9888298
Drug 5897,Cc1cccc(-c2nc3ccccc3o2)c1,0.0,1.655402,164.233,0.89831775,0.094231024,0.21811253,0.70125806,0.34268272,0.13959634,0.2326591256480041,0.001331849452485,0.9916779
Drug 5898,CCn1c(N)nc2c3nc(C)cnc3ccc21,1.0,2.640779,209.248,0.9005287,0.02423352,0.09888202,0.24272332,0.053584337,0.45898438,-0.0436404027913367,-0.4472448220883163,0.9674993
Drug 5900,O=c1c2cccc3ccc4c5ccccc5cc1c4c32,1.0,1.981652,227.271,0.9045593,-0.123302594,0.18633543,0.20104818,0.17610943,0.19478118,-0.1015287364504799,-0.0834395765761191,0.8347787
Drug 5901,CCn1c(N)nc2c3cccnc3ccc21,1.0,2.302887,254.288,0.90861505,0.049988315,0.07790114,0.08657545,0.011765361,0.52443385,-0.0436049165420432,-0.4479013746368541,0.9879752
Drug 5903,Cl/C=C(\Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,3.172537,212.25600000000003,0.934749,0.261629,0.07330237,0.28424257,0.76474977,-0.03685552,0.2326228418337286,0.3628100542285493,0.8952547
Drug 5904,COC(=O)Nc1nc2cc(OS(=O)(=O)c3ccc(F)cc3)ccc2[nH]1,0.0,2.31364,345.26700000000005,0.9114393,-0.046769008,0.12981434,0.4792428,0.19519961,0.75977266,0.1278894324643093,-0.0777710495430116,0.9798288
Drug 5905,COc1cc(N)cc(OC)c1N,0.0,2.16264,365.342,0.94537866,0.36211532,0.11412811,0.32845563,0.57961917,0.14586663,0.5470498516261281,-0.0307689359545753,0.9885678
Drug 5906,O=C(CCCCl)/N=c1\sn(C(=O)CCCCl)c2ccccc12,0.0,3.136909,168.196,0.93053305,-0.16169326,0.09501773,0.45109886,-0.43957794,0.4015764,-0.3408282248923061,-0.5753438914163301,0.71655613
Drug 5907,CC(C)(Cl)Cl,0.0,2.550202,359.278,0.93913436,0.1616773,0.11045324,0.3281277,0.60720086,-0.11120832,0.3548385596125903,0.3552001258226124,0.8150035
Drug 5908,CCOC(=O)[C@@H](C)C[C@](C)(C[C@H](C[C@@](C)(C[C@@H](C[C@](C)(CC)C(=O)O)C(=O)OCC)C(=O)O)C(=O)OCC)C(=O)O,1.0,4.5532,112.987,0.8882721,-0.07978979,0.14574404,0.25002953,-0.7740082,0.28057098,-0.7537723829727089,-0.4526324478084135,0.43587872
Drug 5909,Clc1ccc(C(Cl)(Cl)Cl)cc1Cl,1.0,2.252579,588.6910000000003,0.93187726,0.21459179,0.09300096,0.3756309,0.6564598,-0.10081601,0.2923641827589071,0.3540935371709819,0.9851046
Drug 5911,O=Nc1ccc(O)cc1,1.0,2.267508,264.366,0.9511694,0.2775548,0.07446948,0.4219809,0.7232475,0.21188295,0.5976291013852605,-0.1521023838791131,0.9919613
Drug 5912,CC1=NC(N)=C[C@@H]2c3ccccc3N[C@H]12,1.0,3.876568,123.11099999999996,0.92568463,0.1663361,0.17106792,0.29811597,0.2170341,-0.1529454,-0.0322403047620468,0.4739156775338715,0.09858501
Drug 5913,C/C=C1\CC(C)C(C)(O)C(=O)OCC2=CC[N+]3(C)CCC(OC1=O)C23O,1.0,5.708888,199.257,0.9325857,0.049346596,0.14168407,0.359243,0.08513892,0.24611259,0.0556154734399772,-0.1953762262864419,0.01401292
Drug 5914,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,0.0,2.518001,366.43400000000014,0.88881314,-0.14095028,0.20386803,0.25426674,0.29521477,-0.017898202,0.0799079781395139,0.2352350058716588,0.76774776
Drug 5915,O=C1c2cc(O)cc(O)c2C(=O)c2c(O)cc(CO)cc21,1.0,2.517393,242.274,0.8959747,0.086787134,0.1547602,0.21753229,0.30392706,0.03905344,-0.0040017875007205,0.1471838701381533,0.9305437
Drug 5917,Cc1nc2cc(C)c3c(nc(N)n3C)c2nc1C,1.0,2.846483,286.239,0.92337155,0.021104679,0.08674387,0.26770976,0.037814617,0.47103918,-0.1618655419758923,-0.4286021056463049,0.97763354
Drug 5918,CC(=O)Nc1cc2c(cc1OC(=O)c1ccccc1)-c1ccccc1C2,0.0,2.079218,241.29799999999997,0.902745,-0.018304832,0.13332358,0.627926,0.1762011,0.24732018,0.1577850531798935,-0.144220037160843,0.9920493
Drug 5919,CCNc1cc2oc(=O)cc(C)c2cc1C,0.0,2.163591,343.38200000000006,0.91260254,0.07619669,0.15391833,0.36957565,0.15143728,0.2606008,0.0222822718832081,-0.0676244505491767,0.9948944
Drug 5922,Oc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1.0,1.773601,217.268,0.9216675,0.0903478,0.1270657,0.22486389,-0.08431244,0.53749335,-0.2121860402920913,-0.3427955704270609,0.98780084
Drug 5923,CN(C)C(=O)c1nc2n(n1)-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,0.0,2.699767,286.33400000000006,0.9218423,-0.063014165,0.2135326,0.4189046,0.10009754,0.42988765,0.0162420618790603,-0.3915456556732792,0.9729763
Drug 5924,O=C(O)CS,0.0,2.538198,400.2690000000002,0.96256596,0.5109484,0.19004557,0.35649008,0.7858982,-0.4827339,0.5531225599153817,0.6946458255363425,0.9929878
Drug 5926,O=C1OC(=O)c2cc([N+](=O)[O-])ccc21,1.0,2.255138,92.119,0.89993036,0.09711553,0.1904344,0.39870694,0.41189682,-0.04298514,0.2124829600057997,0.2706276440548986,0.98479515
Drug 5928,COc1cc(CNC(=O)CCCCCCC(C)C)ccc1O,1.0,1.876649,193.114,0.9239026,-0.11408125,-0.04789877,0.39472532,0.35681808,0.33836794,0.2730930817478557,-0.7621517515543788,0.995447
Drug 5929,N#C[C@@H](O)c1ccccc1,0.0,2.424344,307.434,0.9728105,0.25561136,-0.13936955,0.43579108,0.6617451,0.2894436,0.7735704313190049,-0.1466189755554248,0.97584903
Drug 5932,CCCCCCCCCCCCCCCCCC(=O)NCCNC(=O)CCCCCCCCCCCCCCCCC,0.0,1.972404,133.14999999999998,0.9183156,-0.10748123,-0.25492236,0.42446718,-0.71026266,-0.019920886,0.0863410126850941,-0.963795071591834,0.9924487
Drug 5933,Nc1nc(Cl)cc(Cl)n1,0.0,2.44899,593.0380000000001,0.9278855,0.2498789,0.0331311,0.47924188,0.6544869,-0.13102895,0.3155994604751215,0.3421961715274663,0.9873611
Drug 5934,O=[N+]([O-])c1cccc2c(Cl)nsc12,1.0,2.746717,163.995,0.892182,0.006244734,0.10477084,0.45366472,0.47550547,0.020332217,0.2113207356943603,0.2619109546914244,0.90746534
Drug 5935,CCN(CC)C(=O)c1cc(Cc2ccc(N)c(C(=O)N(CC)CC)c2)ccc1N,0.0,2.403812,214.633,0.9344923,-0.06328003,0.14753564,0.50125027,0.0490216,0.39967692,-0.1166546776332626,-0.3461113084313746,0.98299134
Drug 5936,CC(Cl)C(=O)NCc1ccccc1,0.0,2.02207,396.5350000000002,0.96194774,0.31394932,-0.099657655,0.43614057,0.62824965,0.21112442,0.6871674726826034,-0.0253736550953813,0.9979138
Drug 5937,CN1C(=O)C23CC4=CC=CC(O)C4N2C(=O)C1(CO)SS3,0.0,6.21534,197.665,0.92082584,-0.027029365,0.22279093,0.30038667,0.044953227,-0.060118437,-0.2686257733724238,0.3681868202179779,0.008315479
Drug 5938,Cc1cc(C(=C2C=CC(N)C=C2)c2ccc(N)cc2)ccc1N,1.0,2.870239,326.399,0.90984386,-0.09960021,0.13188013,0.21276788,0.014058113,0.52020895,-0.0615776436993261,-0.4657894063584001,0.84566367
Drug 5939,Nc1ccc(Cc2ccc(N)c(C(=O)O)c2)cc1C(=O)O,0.0,2.102895,303.40900000000005,0.94209564,0.29058158,0.2021159,0.6368395,0.6195431,0.043947697,0.5799754591908134,0.1438707090881213,0.9950252
Drug 5940,C=C[C@@H](OC(C)=O)c1ccc2c(c1)OCO2,1.0,2.926901,286.287,0.92148924,0.0456679,0.028919816,0.4186648,0.47254455,0.26555073,0.3884845124093292,-0.2518173410885757,0.9592917
Drug 5941,O=[N+]([O-])c1ccc2ccc3ccc([N+](=O)[O-])cc3c2c1,1.0,2.008104,220.224,0.90827394,-0.076138526,0.23962739,0.3578886,0.1316433,0.18162155,-0.0810712159017627,-0.0019087348000124,0.9661656
Drug 5942,CC(C)(C)NC(=O)C1CCC2C3CC=C4C=C(C(=O)O)CCC4(C)C3CCC12C,0.0,4.285135,268.22799999999995,0.8998794,-0.12041381,0.114241175,0.25800085,-0.81178194,0.43155825,-0.5608328982611107,-0.7415065544643106,0.20019653
Drug 5943,CCn1cc(C(=O)O)c(=O)c2cc(F)c(-c3ccncc3)c(F)c21,0.0,2.473214,399.5750000000003,0.9211247,0.06413315,0.19610052,0.3487254,0.6350601,0.6230986,0.038937771411118,0.0702187858022449,0.98442394
Drug 5946,O=[N+]([O-])c1ccc(-c2nc3sccn3c2[N+](=O)[O-])cc1,1.0,2.566836,330.29,0.9017732,0.074034736,0.17698774,0.24981663,0.4148003,-0.056396544,0.1926816292097308,0.2603055941413253,0.93994695
Drug 5947,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@H](C)[C@]2(O)[C@@H](C=C(CO)C[C@@]3(O)C(=O)C(C)=C[C@H]32)[C@H]2C(C)(C)[C@]21OC(C)=O,0.0,4.974673,290.26000000000005,0.892982,-0.11385502,0.020474575,0.27650353,-0.702222,0.26636624,-0.6320680312183615,-0.5511674803371667,0.0010588736
Drug 5948,CCCCC(C)C(OC(=O)CC(CC(=O)O)C(=O)O)C(CC(C)CC(O)CCCCCCC(O)C(C)N)OC(=O)CC(CC(=O)O)C(=O)O,0.0,5.027145,616.8360000000001,0.8042909,0.049782787,0.16688459,0.17849277,-0.8779388,0.17448437,-0.9304736920636536,-0.0879101988988621,0.07526812
Drug 5950,O=Cc1cccc2cccnc12,1.0,1.945848,705.8390000000003,0.9387838,0.23500286,0.030373499,0.25365183,0.5492996,0.09618878,0.6604600094756266,0.1907545318902628,0.99338526
Drug 5951,Nc1c(Br)cc([N+](=O)[O-])cc1[N+](=O)[O-],1.0,2.436104,157.17199999999997,0.8970952,0.16745114,0.15921067,0.43567482,0.43047762,-0.04777682,0.2262729710721949,0.2593392778971395,0.99211067
Drug 5955,Cc1ccc(N)cc1C,1.0,1.530315,262.019,0.93837047,0.32298893,0.08664008,0.44682962,0.6817713,-0.101160765,0.6247326490839216,0.2313037678491564,0.99424803
Drug 5956,CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C,0.0,4.402756,121.183,0.92198944,-0.19504982,0.030200534,0.26192012,-0.7643278,0.4125929,-0.5592915083261383,-0.7023957607025185,0.02542534
Drug 5957,O=C(O)c1cc(O)c2ccccc2n1,0.0,1.967631,386.53200000000027,0.9341409,0.24061956,0.101484455,0.30840775,0.5990521,0.006103456,0.4220976027600596,0.2303434064988338,0.99382246
Drug 5958,[N-]=[N+]=NCC(O)C(O)C(O)C(O)C(=O)O,1.0,4.252554,189.17,0.94514215,0.49726817,0.11826399,0.20233534,0.22549295,-0.6020392,0.1339091577659351,0.8112587904633825,0.5415475
Drug 5961,O=[N+]([O-])c1cc([N+](=O)[O-])c2cccc3c2c1-c1ccccc1-3,1.0,2.298397,221.169,0.89702284,-0.08490525,0.20045994,0.24910825,-0.25452542,0.5450592,-0.1608726508315393,0.1315125282025129,0.957623
